MySQL [yse]> select objid, ptrobs_min, ptrobs_max, ra, decl from release_20180221 where ra=0;
+-----------------------------+------------+------------+------+------------+
| objid                       | ptrobs_min | ptrobs_max | ra   | decl       |
| WFD_02_NONIa-0027_90923595  |      23787 |      23819 |    0 | -50.872864 |
| WFD_02_NONIa-0027_93921548  |     556179 |     556213 |    0 | -45.524532 |
| WFD_02_NONIa-0027_94686107  |     887079 |     887109 |    0 | -34.503117 |
| WFD_02_NONIa-0027_95573756  |     696191 |     696226 |    0 | -23.383266 |
| WFD_02_NONIa-0027_95795855  |     835536 |     835576 |    0 |   2.635033 |
| WFD_02_NONIa-0027_96010214  |     721730 |     721760 |    0 | -34.503117 |
| WFD_02_NONIa-0027_96059117  |     471992 |     472025 |    0 |  -7.363883 |
| WFD_02_NONIa-0027_96345609  |     359303 |     359341 |    0 | -40.051697 |
| WFD_02_NONIa-0027_96376630  |       2426 |       2460 |    0 | -45.524532 |
| WFD_02_NONIa-0027_96983886  |     670765 |     670809 |    0 | -61.126862 |
| WFD_02_NONIa-0027_98285765  |     342242 |     342282 |    0 | -61.126862 |
| WFD_02_NONIa-0027_99247420  |     232978 |     233022 |    0 | -61.126862 |
| WFD_02_NONIa-0027_99862490  |     787175 |     787221 |    0 | -12.561985 |
| WFD_02_NONIa-0028_1037509   |         89 |        113 |    0 | -61.126862 |
| WFD_02_NONIa-0028_105187250 |     126591 |     126625 |    0 | -34.503117 |
| WFD_02_NONIa-0028_105209039 |    1099288 |    1099312 |    0 | -61.126862 |
| WFD_02_NONIa-0028_105572055 |    1160116 |    1160151 |    0 | -23.383266 |
| WFD_02_NONIa-0028_106644612 |      27613 |      27649 |    0 | -34.503117 |
| WFD_02_NONIa-0028_106952148 |     495300 |     495340 |    0 | -45.524532 |
| WFD_02_NONIa-0028_107024480 |     853216 |     853244 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_108546792 |    1076772 |    1076812 |    0 |   2.635033 |
| WFD_02_NONIa-0028_108812761 |     595395 |     595400 |    0 | -45.524532 |
| WFD_02_NONIa-0028_109033725 |     200093 |     200131 |    0 | -23.383266 |
| WFD_02_NONIa-0028_109999588 |     380613 |     380653 |    0 |   2.635033 |
| WFD_02_NONIa-0028_111018094 |     686085 |     686130 |    0 | -45.524532 |
| WFD_02_NONIa-0028_111622083 |     592922 |     592928 |    0 | -50.872864 |
| WFD_02_NONIa-0028_112183682 |    1035584 |    1035617 |    0 | -56.071083 |
| WFD_02_NONIa-0028_112267381 |     460887 |     460914 |    0 | -12.561985 |
| WFD_02_NONIa-0028_112363748 |     417343 |     417377 |    0 | -45.524532 |
| WFD_02_NONIa-0028_112700141 |     546495 |     546529 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_112990619 |     617072 |     617120 |    0 | -17.910431 |
| WFD_02_NONIa-0028_113576662 |    1091060 |    1091090 |    0 | -34.503117 |
| WFD_02_NONIa-0028_115541269 |      96206 |      96249 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_115850306 |     325373 |     325420 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_116096175 |    1064530 |    1064572 |    0 | -28.931789 |
| WFD_02_NONIa-0028_11624742  |     626265 |     626313 |    0 | -40.051697 |
| WFD_02_NONIa-0028_116493700 |     869087 |     869122 |    0 | -17.910431 |
| WFD_02_NONIa-0028_117605114 |     833782 |     833818 |    0 | -45.524532 |
| WFD_02_NONIa-0028_117935896 |     352097 |     352137 |    0 | -61.126862 |
| WFD_02_NONIa-0028_118153375 |      79614 |      79650 |    0 | -28.931789 |
| WFD_02_NONIa-0028_118269144 |      93605 |      93643 |    0 | -40.051697 |
| WFD_02_NONIa-0028_118855610 |     793136 |     793172 |    0 | -45.524532 |
| WFD_02_NONIa-0028_119669617 |     555782 |     555816 |    0 | -45.524532 |
| WFD_02_NONIa-0028_119797758 |    1145472 |    1145515 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_120706674 |     630258 |     630298 |    0 | -23.383266 |
| WFD_02_NONIa-0028_121727210 |     220827 |     220861 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_1229236   |     340399 |     340447 |    0 | -40.051697 |
| WFD_02_NONIa-0028_123036251 |     699288 |     699319 |    0 | -12.561985 |
| WFD_02_NONIa-0028_124208888 |     240706 |     240747 |    0 | -45.524532 |
| WFD_02_NONIa-0028_124351193 |     589361 |     589405 |    0 | -61.126862 |
| WFD_02_NONIa-0028_124915790 |     207584 |     207627 |    0 | -17.910431 |
| WFD_02_NONIa-0028_126237966 |     231603 |     231630 |    0 | -61.126862 |
| WFD_02_NONIa-0028_12671931  |     214127 |     214173 |    0 | -12.561985 |
| WFD_02_NONIa-0028_127095215 |     687419 |     687467 |    0 | -40.051697 |
| WFD_02_NONIa-0028_127108837 |     320872 |     320906 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_127431464 |     406211 |     406242 |    0 | -12.561985 |
| WFD_02_NONIa-0028_128631200 |     653997 |     654037 |    0 |   2.635033 |
| WFD_02_NONIa-0028_129202014 |       4506 |       4541 |    0 | -40.051697 |
| WFD_02_NONIa-0028_13118585  |     489970 |     490001 |    0 | -50.872864 |
| WFD_02_NONIa-0028_131580854 |     683638 |     683678 |    0 |   2.635033 |
| WFD_02_NONIa-0028_132398453 |     417379 |     417413 |    0 | -45.524532 |
| WFD_02_NONIa-0028_133388092 |     831234 |     831264 |    0 | -56.071083 |
| WFD_02_NONIa-0028_13416038  |     684605 |     684644 |    0 | -56.071083 |
| WFD_02_NONIa-0028_134432751 |     346209 |     346244 |    0 | -17.910431 |
| WFD_02_NONIa-0028_134957325 |     501043 |     501049 |    0 | -40.051697 |
| WFD_02_NONIa-0028_135076342 |     162829 |     162857 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_135806252 |     366322 |     366353 |    0 | -12.561985 |
| WFD_02_NONIa-0028_136821957 |      23953 |      23987 |    0 | -45.524532 |
| WFD_02_NONIa-0028_137469935 |     383962 |     383996 |    0 | -34.503117 |
| WFD_02_NONIa-0028_137840404 |     162895 |     162938 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_137963212 |    1011328 |    1011357 |    0 |   2.635033 |
| WFD_02_NONIa-0028_138288203 |     103184 |     103219 |    0 | -23.383266 |
| WFD_02_NONIa-0028_138586822 |    1044936 |    1044969 |    0 |   2.635033 |
| WFD_02_NONIa-0028_142154120 |     453259 |     453298 |    0 | -17.910431 |
| WFD_02_NONIa-0028_143402789 |     623883 |     623921 |    0 | -56.071083 |
| WFD_02_NONIa-0028_143716316 |    1101554 |    1101593 |    0 | -50.872864 |
| WFD_02_NONIa-0028_144163686 |     856393 |     856426 |    0 | -56.071083 |
| WFD_02_NONIa-0028_144344319 |      37241 |      37275 |    0 | -12.561985 |
| WFD_02_NONIa-0028_146272026 |      20394 |      20434 |    0 |   2.635033 |
| WFD_02_NONIa-0028_146322648 |    1047751 |    1047781 |    0 | -34.503117 |
| WFD_02_NONIa-0028_146355888 |     739350 |     739378 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_146705033 |     460959 |     461005 |    0 | -12.561985 |
| WFD_02_NONIa-0028_146779791 |     814596 |     814644 |    0 | -40.051697 |
| WFD_02_NONIa-0028_147292566 |     298596 |     298636 |    0 |   2.635033 |
| WFD_02_NONIa-0028_148732545 |    1034576 |    1034611 |    0 | -61.126862 |
| WFD_02_NONIa-0028_149302158 |     325422 |     325469 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_15327564  |     264390 |     264430 |    0 | -61.126862 |
| WFD_02_NONIa-0028_16340712  |     245151 |     245158 |    0 | -40.051697 |
| WFD_02_NONIa-0028_16586982  |    1055417 |    1055452 |    0 | -56.071083 |
| WFD_02_NONIa-0028_16749572  |     558601 |     558644 |    0 | -40.051697 |
| WFD_02_NONIa-0028_17341240  |     735947 |     735983 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_1772113   |     351952 |     351995 |    0 |   2.635033 |
| WFD_02_NONIa-0028_19366128  |     495342 |     495378 |    0 | -45.524532 |
| WFD_02_NONIa-0028_22142170  |     660668 |     660714 |    0 | -28.931789 |
| WFD_02_NONIa-0028_24534936  |     938914 |     938949 |    0 | -56.071083 |
| WFD_02_NONIa-0028_24788685  |    1134704 |    1134744 |    0 | -34.503117 |
| WFD_02_NONIa-0028_25131670  |     143397 |     143401 |    0 | -17.910431 |
| WFD_02_NONIa-0028_26259492  |     565842 |     565884 |    0 | -28.931789 |
| WFD_02_NONIa-0028_26471708  |     655724 |     655731 |    0 | -50.872864 |
| WFD_02_NONIa-0028_26537220  |     278083 |     278123 |    0 | -50.872864 |
| WFD_02_NONIa-0028_27243579  |    1109653 |    1109684 |    0 | -28.931789 |
| WFD_02_NONIa-0028_28288292  |     666570 |     666604 |    0 | -12.561985 |
| WFD_02_NONIa-0028_29181114  |     998858 |     998908 |    0 | -23.383266 |
| WFD_02_NONIa-0028_29545544  |    1103138 |    1103174 |    0 | -45.524532 |
| WFD_02_NONIa-0028_30180995  |     657571 |     657606 |    0 | -40.051697 |
| WFD_02_NONIa-0028_30182631  |     897990 |     898020 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_30636101  |      47558 |      47599 |    0 | -12.561985 |
| WFD_02_NONIa-0028_3179220   |     412849 |     412889 |    0 | -50.872864 |
| WFD_02_NONIa-0028_33283195  |    1150000 |    1150029 |    0 | -50.872864 |
| WFD_02_NONIa-0028_33493301  |     130728 |     130768 |    0 | -28.931789 |
| WFD_02_NONIa-0028_33546660  |     810224 |     810264 |    0 |   2.635033 |
| WFD_02_NONIa-0028_33686172  |     167339 |     167372 |    0 |   2.635033 |
| WFD_02_NONIa-0028_3375102   |    1132726 |    1132777 |    0 | -12.561985 |
| WFD_02_NONIa-0028_33861752  |     379995 |     380038 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_3450491   |    1109686 |    1109722 |    0 | -28.931789 |
| WFD_02_NONIa-0028_35312487  |    1006587 |    1006629 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_36205350  |     916992 |     917036 |    0 | -23.383266 |
| WFD_02_NONIa-0028_36875578  |     585147 |     585185 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_37719679  |     293729 |     293767 |    0 | -45.524532 |
| WFD_02_NONIa-0028_37900279  |     389599 |     389635 |    0 | -17.910431 |
| WFD_02_NONIa-0028_38314824  |     936576 |     936619 |    0 |   2.635033 |
| WFD_02_NONIa-0028_38969069  |     109187 |     109220 |    0 | -56.071083 |
| WFD_02_NONIa-0028_39197705  |    1032375 |    1032403 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_39440368  |     273528 |     273560 |    0 | -17.910431 |
| WFD_02_NONIa-0028_4038393   |     936534 |     936574 |    0 |   2.635033 |
| WFD_02_NONIa-0028_40590208  |     570119 |     570159 |    0 | -23.383266 |
| WFD_02_NONIa-0028_41587368  |     827793 |     827821 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_41959328  |     483309 |     483349 |    0 |   2.635033 |
| WFD_02_NONIa-0028_42259639  |     162859 |     162893 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_4244093   |     945616 |     945647 |    0 | -40.051697 |
| WFD_02_NONIa-0028_43685552  |      88873 |      88907 |    0 | -12.561985 |
| WFD_02_NONIa-0028_45411331  |     136990 |     137040 |    0 | -23.383266 |
| WFD_02_NONIa-0028_45786547  |     558593 |     558599 |    0 | -40.051697 |
| WFD_02_NONIa-0028_46119568  |     368577 |     368618 |    0 | -45.524532 |
| WFD_02_NONIa-0028_46624183  |     595402 |     595436 |    0 | -45.524532 |
| WFD_02_NONIa-0028_46705670  |     746624 |     746665 |    0 | -45.524532 |
| WFD_02_NONIa-0028_47638534  |     483281 |     483307 |    0 |   2.635033 |
| WFD_02_NONIa-0028_48129648  |     924985 |     925016 |    0 | -12.561985 |
| WFD_02_NONIa-0028_48179432  |     176457 |     176502 |    0 | -45.524532 |
| WFD_02_NONIa-0028_5016674   |     476586 |     476620 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_50461063  |      99136 |      99172 |    0 | -17.910431 |
| WFD_02_NONIa-0028_51162354  |     555746 |     555780 |    0 | -45.524532 |
| WFD_02_NONIa-0028_53478656  |     245068 |     245099 |    0 | -40.051697 |
| WFD_02_NONIa-0028_54048121  |     910856 |     910894 |    0 | -34.503117 |
| WFD_02_NONIa-0028_54212584  |     903946 |     903984 |    0 | -56.071083 |
| WFD_02_NONIa-0028_54500453  |     811123 |     811149 |    0 | -56.071083 |
| WFD_02_NONIa-0028_5489070   |       8700 |       8735 |    0 | -28.931789 |
| WFD_02_NONIa-0028_54906116  |     181758 |     181796 |    0 | -40.051697 |
| WFD_02_NONIa-0028_56087961  |     549824 |     549864 |    0 |   2.635033 |
| WFD_02_NONIa-0028_56382612  |    1035549 |    1035582 |    0 | -56.071083 |
| WFD_02_NONIa-0028_56759777  |     670178 |     670218 |    0 |   2.635033 |
| WFD_02_NONIa-0028_56937861  |     453214 |     453257 |    0 | -17.910431 |
| WFD_02_NONIa-0028_56984334  |    1126030 |    1126063 |    0 |   2.635033 |
| WFD_02_NONIa-0028_57299899  |    1082635 |    1082670 |    0 | -23.383266 |
| WFD_02_NONIa-0028_57488483  |     408077 |     408107 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_5750120   |     484334 |     484358 |    0 | -61.126862 |
| WFD_02_NONIa-0028_57864932  |    1135494 |    1135529 |    0 | -23.383266 |
| WFD_02_NONIa-0028_57894153  |     975190 |     975233 |    0 | -40.051697 |
| WFD_02_NONIa-0028_58656696  |    1126248 |    1126275 |    0 | -61.126862 |
| WFD_02_NONIa-0028_59637957  |      34786 |      34817 |    0 | -17.910431 |
| WFD_02_NONIa-0028_6008433   |     461007 |     461045 |    0 | -12.561985 |
| WFD_02_NONIa-0028_61261270  |     990443 |     990482 |    0 | -50.872864 |
| WFD_02_NONIa-0028_61690746  |     508086 |     508120 |    0 | -34.503117 |
| WFD_02_NONIa-0028_61745081  |     173014 |     173046 |    0 | -50.872864 |
| WFD_02_NONIa-0028_6230707   |    1059963 |    1059997 |    0 | -12.561985 |
| WFD_02_NONIa-0028_62419349  |     422870 |     422876 |    0 | -40.051697 |
| WFD_02_NONIa-0028_62653046  |     626315 |     626350 |    0 | -40.051697 |
| WFD_02_NONIa-0028_63474762  |     262430 |     262476 |    0 | -12.561985 |
| WFD_02_NONIa-0028_65032829  |     881694 |     881730 |    0 | -45.524532 |
| WFD_02_NONIa-0028_65838315  |     728856 |     728892 |    0 | -17.910431 |
| WFD_02_NONIa-0028_66287156  |     842691 |     842735 |    0 | -23.383266 |
| WFD_02_NONIa-0028_6757009   |     318356 |     318400 |    0 | -34.503117 |
| WFD_02_NONIa-0028_68107599  |     699255 |     699286 |    0 | -12.561985 |
| WFD_02_NONIa-0028_68374566  |     306437 |     306476 |    0 | -61.126862 |
| WFD_02_NONIa-0028_69940078  |     245101 |     245149 |    0 | -40.051697 |
| WFD_02_NONIa-0028_70347675  |     672608 |     672649 |    0 | -45.524532 |
| WFD_02_NONIa-0028_71246369  |     672561 |     672606 |    0 | -45.524532 |
| WFD_02_NONIa-0028_71439541  |     220788 |     220825 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_74958519  |    1023067 |    1023070 |    0 | -23.383266 |
| WFD_02_NONIa-0028_75664060  |     321813 |     321847 |    0 | -34.503117 |
| WFD_02_NONIa-0028_7620596   |     173048 |     173112 |    0 | -50.872864 |
| WFD_02_NONIa-0028_76375031  |     706416 |     706459 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_77834841  |     162780 |     162827 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_78035147  |     880500 |     880539 |    0 | -50.872864 |
| WFD_02_NONIa-0028_78780418  |     353212 |     353251 |    0 | -50.872864 |
| WFD_02_NONIa-0028_79778336  |     516234 |     516295 |    0 | -28.931789 |
| WFD_02_NONIa-0028_82152459  |      58847 |      58882 |    0 | -56.071083 |
| WFD_02_NONIa-0028_82803730  |    1090340 |    1090378 |    0 | -40.051697 |
| WFD_02_NONIa-0028_83363112  |     404848 |     404880 |    0 | -17.910431 |
| WFD_02_NONIa-0028_83625807  |     943106 |     943146 |    0 | -45.524532 |
| WFD_02_NONIa-0028_84612500  |     125461 |     125496 |    0 | -40.051697 |
| WFD_02_NONIa-0028_84614719  |     791174 |     791207 |    0 | -56.071083 |
| WFD_02_NONIa-0028_85737866  |     723178 |     723220 |    0 | -28.931789 |
| WFD_02_NONIa-0028_87584366  |    1044017 |    1044060 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_87704383  |    1046736 |    1046791 |    0 | -40.051697 |
| WFD_02_NONIa-0028_87881048  |     173114 |     173148 |    0 | -50.872864 |
| WFD_02_NONIa-0028_87891639  |     900294 |     900341 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_88043018  |     585120 |     585145 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_89191712  |    1125985 |    1126028 |    0 |   2.635033 |
| WFD_02_NONIa-0028_89743012  |     453148 |     453179 |    0 | -17.910431 |
| WFD_02_NONIa-0028_89921715  |    1072386 |    1072447 |    0 | -17.910431 |
| WFD_02_NONIa-0028_9075778   |     523434 |     523465 |    0 | -23.383266 |
| WFD_02_NONIa-0028_91218393  |     581950 |     581987 |    0 |  -7.363883 |
| WFD_02_NONIa-0028_92523604  |     562503 |     562539 |    0 | -34.503117 |
| WFD_02_NONIa-0028_92744407  |     361327 |     361374 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_93016102  |     453181 |     453212 |    0 | -17.910431 |
| WFD_02_NONIa-0028_93101239  |    1050170 |    1050200 |    0 |  -2.308046 |
| WFD_02_NONIa-0028_94200061  |     924949 |     924983 |    0 | -12.561985 |
| WFD_02_NONIa-0028_94624410  |     970880 |     970915 |    0 |   2.635033 |
| WFD_02_NONIa-0028_95267947  |     675606 |     675646 |    0 | -28.931789 |
| WFD_02_NONIa-0028_97475319  |     207629 |     207672 |    0 | -17.910431 |
| WFD_02_NONIa-0028_97593883  |     845525 |     845561 |    0 | -17.910431 |
| WFD_02_NONIa-0028_99770544  |     460916 |     460957 |    0 | -12.561985 |
| WFD_02_NONIa-0029_100050073 |     166750 |     166785 |    0 | -61.126862 |
| WFD_02_NONIa-0029_101388998 |     519770 |     519802 |    0 | -23.383266 |
| WFD_02_NONIa-0029_101483254 |     856741 |     856775 |    0 | -50.872864 |
| WFD_02_NONIa-0029_101605626 |     130807 |     130847 |    0 | -28.931789 |
| WFD_02_NONIa-0029_102371595 |     467341 |     467368 |    0 |  -7.363883 |
| WFD_02_NONIa-0029_102516521 |     539177 |     539226 |    0 |  -7.363883 |
| WFD_02_NONIa-0029_102703322 |     870698 |     870729 |    0 | -12.561985 |
| WFD_02_NONIa-0029_10432371  |     605904 |     605947 |    0 |  -2.308046 |
| WFD_02_NONIa-0029_104819573 |     728471 |     728474 |    0 | -17.910431 |
| WFD_02_NONIa-0029_104921530 |     412736 |     412762 |    0 | -56.071083 |
| WFD_02_NONIa-0029_107225126 |        960 |        986 |    0 | -56.071083 |
| WFD_02_NONIa-0029_10733127  |    1147762 |    1147807 |    0 | -45.524532 |
| WFD_02_NONIa-0029_107470835 |    1117355 |    1117389 |    0 | -12.561985 |
| WFD_02_NONIa-0029_107471348 |     230737 |     230780 |    0 |   2.635033 |
| WFD_02_NONIa-0029_108304172 |    1020642 |    1020676 |    0 | -34.503117 |
| WFD_02_NONIa-0029_109145048 |      20412 |      20455 |    0 |  -2.308046 |
| WFD_02_NONIa-0029_109634056 |     548154 |     548187 |    0 | -56.071083 |
| WFD_02_NONIa-0029_109811518 |     845584 |     845615 |    0 | -17.910431 |
| WFD_02_NONIa-0029_110361637 |     512246 |     512286 |    0 | -28.931789 |
| WFD_02_NONIa-0029_11046639  |     316082 |     316115 |    0 |   2.635033 |
| WFD_02_NONIa-0029_111347016 |     843783 |     843818 |    0 | -23.383266 |
| WFD_02_NONIa-0029_11136779  |     933760 |     933795 |    0 |   2.635033 |
| WFD_02_NONIa-0029_111853803 |     519728 |     519768 |    0 | -23.383266 |
| WFD_02_NONIa-0029_113854034 |     166113 |     166146 |    0 |   2.635033 |
| WFD_02_NONIa-0029_114498487 |    1020600 |    1020640 |    0 | -34.503117 |
| WFD_02_NONIa-0029_114763466 |     989547 |     989582 |    0 |   2.635033 |
| WFD_02_NONIa-0029_115464306 |     298582 |     298629 |    0 |  -2.308046 |
| WFD_02_NONIa-0029_11844238  |     399092 |     399127 |    0 | -40.051697 |
| WFD_02_NONIa-0029_118514388 |     659128 |     659174 |    0 | -28.931789 |
| WFD_02_NONIa-0029_118726004 |     558660 |     558666 |    0 | -34.503117 |
| WFD_02_NONIa-0029_118827737 |     855601 |     855634 |    0 | -56.071083 |
| WFD_02_NONIa-0029_119115627 |     327832 |     327880 |    0 | -40.051697 |
| WFD_02_NONIa-0029_121451381 |     382252 |     382300 |    0 | -40.051697 |
| WFD_02_NONIa-0029_121626726 |     429580 |     429613 |    0 | -34.503117 |
| WFD_02_NONIa-0029_121681413 |      24385 |      24421 |    0 | -50.872864 |
| WFD_02_NONIa-0029_122153776 |      54013 |      54020 |    0 |  -7.363883 |
| WFD_02_NONIa-0029_122835063 |     978942 |     978980 |    0 | -23.383266 |
