                        objid   model   pb               l                b   cadence  
   WFD_80_NONIa-0022_19758092   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0022_200609537   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0022_201688793   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0022_201762028   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0022_207241809   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0022_208554347   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_21332758   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0022_219604284   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_26923363   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_29570912   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_32717744   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_34039176   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_34086341   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_35763775   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_38241117   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_42959494   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_44855912   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_44969160   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_55578167   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_58483679   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_62288566   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_67001497   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_75568445   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_80770197   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_90035480   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_90648293   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_96572411   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0022_99262123   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0026_112533067   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_116019618   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_118153278   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_12665243   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_133579328   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_138961059   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_139240854   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_141671767   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_143839545   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_146968969   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_147534124   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_148037997   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_149003560   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_149265052   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_151200435   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_151470519   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_156843884   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_15786775   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_161735836   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_166426791   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_172780692   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_173107200   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_176341316   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_17733336   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_187031717   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_189226154   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_189448753   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_192867598   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_196267362   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_209480008   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_21125267   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_215405103   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_217392629   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0026_220386239   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_29007927   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_29062954   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_29072760   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_29380846   RRLyrae   z    230.15834411    9.34403843889    17.982  
    WFD_80_NONIa-0026_3391930   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_40222594   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_41966554   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_57751232   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_60810917   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_65640463   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_73492807   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_73733335   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_76892871   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_83920534   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0026_86158051   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0035_104080790   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_109768137   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_126413964   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_143172088   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_143252250   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_146620476   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_150265051   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_15431298   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_169869547   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_171393089   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_174621701   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_175558940   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_176592399   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_18247572   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_182954615   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_191245086   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_196068535   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_202044078   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_203254492   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_210734606   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_211671020   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_211767617   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_216533908   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0035_221748459   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_39345148   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_41698175   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
    WFD_80_NONIa-0035_4309879   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_44624609   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_45888538   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_47745866   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_52694779   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_56540650   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_63177165   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_64136110   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_64726167   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_67482355   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_67487044   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_68069962   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_68595528   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_70866056   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_73354071   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_75765205   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_83212996   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_84449045   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_86300397   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_87068815   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_88010965   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_95447421   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
   WFD_80_NONIa-0035_95890158   RRLyrae   z   230.921576422   -8.85598158305   23.4065  
  WFD_80_NONIa-0039_100059493   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_101669892   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_106025515   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_106457378   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_106845438   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_110818535   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_115280094   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_117722760   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_118174895   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_122538057   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_126307932   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_128145315   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_133840729   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_136191619   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_145915500   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_164091757   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_166009486   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_179468274   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_18176257   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_18253803   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_184931985   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_190292515   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_193821912   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_201208693   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_201466117   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_201953538   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_202315396   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_209013138   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_215123213   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0039_217181386   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_22046612   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_27899078   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_27946571   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_29346180   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_39733558   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_39855379   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_45627545   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_47351278   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_54231833   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_56805461   RRLyrae   z    230.15834411    9.34403843889    17.982  
    WFD_80_NONIa-0039_5884141   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_60667834   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_64339594   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_67754457   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_71982375   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_79608896   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_85701416   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_95496160   RRLyrae   z    230.15834411    9.34403843889    17.982  
   WFD_80_NONIa-0039_99230569   RRLyrae   z    230.15834411    9.34403843889    17.982  
  WFD_80_NONIa-0002_100098960   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_100602351   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_101066543   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_101099887   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_101485612   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_105261461   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_107693704   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_110550171   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_114748737   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_120193224   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_122195749   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_122639120   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_123274746   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_130985692   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_131600969   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
   WFD_80_NONIa-0002_13178402   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_131983054   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_142518041   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_149201543   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_155999201   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_157965070   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_158080728   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_162172691   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_168252405   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_187305510   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
   WFD_80_NONIa-0002_19093337   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_194720416   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_196668319   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_209613933   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_210649131   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_214875610   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_215112128   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
  WFD_80_NONIa-0002_220029261   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
   WFD_80_NONIa-0002_25013508   RRLyrae   Y   230.921576422   -8.85598158305   19.4545  
